date,open,high,low,close
2024-02-06,2136.35,2147.57,2114.24,2137.21
2024-02-07,2139.31,2159.88,2131.47,2149.33
2024-02-08,2151.17,2181.34,2136.98,2171.93
2024-02-09,2172.45,2178.41,2132.32,2150.35
2024-02-12,2156.64,2165.7,2141.5,2147.01
2024-02-13,2144.82,2150.55,2136.82,2143.32
2024-02-14,2144.9,2157.42,2138.22,2147.56
2024-02-15,2145.53,2169.45,2133.4,2153.26
2024-02-16,2159.55,2166.08,2135.79,2144.9
2024-02-19,2141.89,2159.35,2128.4,2136.74
2024-02-20,2131.79,2155.2,2123.57,2139.72
2024-02-21,2134.91,2143.77,2109.85,2127.53
2024-02-22,2132.02,2138.56,2119.01,2122.62
2024-02-23,2120.95,2124.94,2112.77,2120.9
2024-02-26,2117.51,2130.42,2086.59,2107.17
2024-02-27,2108.92,2115.56,2070.91,2083.53
2024-02-28,2087.19,2094.49,2078.32,2080.38
2024-02-29,2081.95,2089.41,2062.49,2073.8
2024-03-01,2078.84,2098.29,2066.82,2075.4
2024-03-04,2081.27,2102,2073.42,2095.61
2024-03-05,2095.96,2122.79,2091.47,2119.93
2024-03-06,2121.89,2130.6,2083.85,2095.07
2024-03-07,2094.82,2108.04,2089.79,2095.05
2024-03-08,2091.81,2096.48,2044.93,2060.27
2024-03-11,2056.46,2061.75,2052.66,2058.68
2024-03-12,2064,2082.88,2042.76,2071.62
2024-03-13,2071.8,2106.89,2065.89,2104.03
2024-03-14,2104.87,2122.02,2092.46,2103.01
2024-03-15,2106.1,2111.6,2093.91,2098.7
2024-03-18,2099.38,2109.02,2067.91,2077.33
2024-03-19,2082.71,2087.55,2065.56,2069.45
2024-03-20,2070.95,2075.83,2052.92,2055.69
2024-03-21,2052.66,2090,2040.34,2075.11
2024-03-22,2080.14,2103.77,2068.97,2089.58
2024-03-25,2090.92,2093.55,2084.5,2087.83
2024-03-26,2088.7,2094.35,2079.61,2086.42
2024-03-27,2079.34,2088.87,2067.06,2079.41
2024-03-28,2075.98,2098.17,2065.84,2087.4
2024-03-29,2094.58,2101.84,2080.28,2086.91
2024-04-01,2077.13,2083.34,2069.18,2079.13
2024-04-02,2078.97,2090.33,2063.43,2068.53
2024-04-03,2069.89,2079.53,2056.27,2068.16
2024-04-04,2070.59,2081.23,2051.82,2063.24
2024-04-05,2069.89,2077.74,2053.93,2067.63
2024-04-08,2070.74,2087.85,2042.41,2062.3
2024-04-09,2066.38,2075.48,2047.52,2054.15
2024-04-10,2060.46,2076.99,2020.72,2032.93
2024-04-11,2031.6,2086.82,2026.99,2082.88
2024-04-12,2084.02,2087.26,2060,2072.91
2024-04-15,2070.94,2081.85,2057.22,2068.42
2024-04-16,2073.49,2087.14,2045.22,2053.3
2024-04-17,2061.35,2074.29,2036.91,2044.21
2024-04-18,2044,2055.24,2017.91,2039.39
2024-04-19,2033.47,2073.14,2029.42,2057.66
2024-04-22,2056.75,2087.77,2030.84,2075.64
2024-04-23,2069.64,2079.43,2057.91,2067.06
2024-04-24,2067.14,2081.66,2025.07,2030.2
2024-04-25,2036.88,2089.31,2031.04,2075.91
2024-04-26,2079.68,2085.42,2073.26,2082.6
2024-04-29,2077.09,2090.79,2066.21,2074.22
2024-04-30,2082.47,2090.74,2073.19,2077.31
2024-05-01,2070.54,2103.05,2062.69,2087.07
2024-05-02,2091.98,2097.7,2069.1,2072.37
2024-05-03,2075.47,2092.1,2022.83,2035.84
2024-05-06,2044.54,2085.18,2024.71,2077.67
2024-05-07,2068.66,2071.84,2040.42,2043.6
2024-05-08,2050.32,2068.44,2040.12,2058.48
2024-05-09,2057.81,2066.14,2039.57,2049.08
2024-05-10,2048.8,2062.77,2035.31,2051.2
2024-05-13,2058.03,2066.65,2015.55,2033.09
2024-05-14,2033.32,2057.66,2019.54,2052.48
2024-05-15,2054.46,2080.67,2050.28,2066.47
2024-05-16,2067.34,2083.28,2059.99,2069.08
2024-05-17,2063.71,2073.91,2058.12,2066.1
2024-05-20,2066.69,2070.84,2049.86,2054.53
2024-05-21,2050.91,2056.41,2037.43,2047.26
2024-05-22,2048.62,2057.61,2022.24,2052.59
2024-05-23,2049.11,2060.57,2034.04,2043.81
2024-05-24,2046.28,2053.78,2029.77,2035.11
2024-05-27,2040.17,2047.9,2019.92,2026.78
2024-05-28,2018.63,2035.25,1994.79,1999.47
2024-05-29,2001,2010.5,1968.3,1975.37
2024-05-30,1972.33,1994.84,1957.12,1990.26
2024-05-31,1985.22,1991.02,1950.24,1957.53
2024-06-03,1947.97,1958.11,1937.14,1953.47
2024-06-04,1955.92,1967.76,1946.8,1966.12
2024-06-05,1959.76,1969.87,1945.36,1963.87
2024-06-06,1970.66,1984.92,1965.8,1975.15
2024-06-07,1975.11,1983.12,1951.12,1958.47
2024-06-10,1965.13,2018.19,1957.84,2007.78
2024-06-11,2005.84,2019.02,2002.41,2015.24
2024-06-12,2008.95,2032.09,1982.28,1995.47
2024-06-13,1997.66,2000.1,1980.06,1983.34
2024-06-14,1982.83,2016.02,1975.62,2002.97
2024-06-17,2006.4,2018.72,1981.1,1989.72
2024-06-18,1982.58,2006.62,1975.26,2003.44
2024-06-19,1995.07,2006.36,1985.84,1994.93
2024-06-20,1997.04,2037.33,1987.46,2027.37
2024-06-21,2029.6,2056.14,2010.67,2016.04
2024-06-24,2020.89,2066.03,2011.34,2053.8
2024-06-25,2057.45,2076.3,2032.61,2044.78
2024-06-26,2049.65,2067.25,2015.13,2034.33
2024-06-27,2035.47,2047.68,2023.82,2038.26
2024-06-28,2036.8,2047.24,1999.59,2012.85
2024-07-01,2013.98,2017.85,2000.44,2012.17
2024-07-02,2012.68,2023.98,1989.34,1997.17
2024-07-03,1991.11,1996.71,1983.59,1990.33
2024-07-04,1982.35,1991.26,1959.83,1970.87
2024-07-05,1964.29,1983.17,1958.22,1974.97
2024-07-08,1978.68,1988.53,1932.48,1943.98
2024-07-09,1940.12,1953.64,1938.55,1947.35
2024-07-10,1944.12,1950.41,1939.27,1942.5
2024-07-11,1952.17,1973.11,1949.61,1967.77
2024-07-12,1969.8,1988.7,1932.95,1942.06
2024-07-15,1937.5,1951.91,1924.53,1937.65
2024-07-16,1934.51,1944.14,1903.56,1906.71
2024-07-17,1905.5,1937.28,1887.92,1927.43
2024-07-18,1927.59,1939.9,1908.71,1913.35
2024-07-19,1916.94,1927.55,1903.27,1913.13
2024-07-22,1917.44,1935.69,1909.66,1922.76
2024-07-23,1919.75,1949.56,1910.54,1932.6
2024-07-24,1929.22,1975.97,1921.96,1957.85
2024-07-25,1962.67,1992.74,1956.26,1974.86
2024-07-26,1969.98,1979.49,1944.59,1949.47
2024-07-29,1947.64,1961.68,1943.88,1959.03
2024-07-30,1957.81,1967.06,1945.68,1956.44
2024-07-31,1951.84,1956.61,1929.47,1934.65
2024-08-01,1936.16,1949.41,1909.05,1928.53
2024-08-02,1928.94,1934.24,1907.1,1916.01
2024-08-05,1910.16,1935.13,1900.54,1922.44
2024-08-06,1916.45,1929.08,1899.72,1913.36
2024-08-07,1914.42,1920.23,1870.11,1878
2024-08-08,1875.58,1904.46,1866.81,1893.18
2024-08-09,1899.78,1918.87,1891.61,1905.68
2024-08-12,1908.34,1939.7,1901.71,1933.08
2024-08-13,1940.04,1949.38,1921.21,1929.68
2024-08-14,1932.46,1946.18,1929.32,1937.43
2024-08-15,1936.57,1944.47,1921.27,1926.3
2024-08-16,1921.2,1959.71,1915.05,1954.94
2024-08-19,1951.78,1966.56,1936.87,1957.98
2024-08-20,1951.02,1967.74,1937.27,1964.57
2024-08-21,1961.65,2000.81,1955.23,1990.72
2024-08-22,1984.68,1995.68,1965.53,1982.14
2024-08-23,1976.37,2025.65,1962.75,2004.05
2024-08-26,2000.83,2006.46,1965.6,1976.08
2024-08-27,1973.66,1980.09,1953.41,1960.04
2024-08-28,1962.82,1987.42,1951.79,1974.96
2024-08-29,1980.08,1990.01,1958.73,1968.79
2024-08-30,1968.84,1972.43,1936.64,1946.92
2024-09-02,1945.52,1974.48,1935.8,1968.96
2024-09-03,1970.81,1988.31,1957.55,1974.03
2024-09-04,1973.08,1987.76,1943.88,1951.11
2024-09-05,1947.64,1970.46,1936.67,1949.72
2024-09-06,1951.76,1958.3,1928.3,1934.07
2024-09-09,1933.03,1955.2,1925.51,1948.05
2024-09-10,1947.72,1958.72,1919.41,1937.1
2024-09-11,1926.72,1938.58,1915.48,1923.03
2024-09-12,1922.52,1928.89,1887.81,1901.49
2024-09-13,1893.94,1925.59,1887.86,1912.98
2024-09-16,1910.33,1930.46,1900.88,1919.41
2024-09-17,1913.9,1920.44,1886.49,1889.02
2024-09-18,1892.11,1906.38,1861.72,1876.23
2024-09-19,1882.58,1887.92,1859.89,1866.48
2024-09-20,1870.2,1903.73,1861.51,1886.14
2024-09-23,1882.27,1905.97,1830.63,1850.8
2024-09-24,1853.61,1864.06,1830.46,1833.33
2024-09-25,1836.62,1847.41,1829.36,1838.23
2024-09-26,1834.44,1864.67,1822.51,1862.63
2024-09-27,1857.88,1859.48,1849.23,1850.49
2024-09-30,1850.29,1855.68,1829.78,1834.39
2024-10-01,1840.35,1875.59,1830.88,1853.94
2024-10-02,1853.56,1877.02,1848.05,1862.67
2024-10-03,1860.32,1865.26,1846.08,1861.17
2024-10-04,1859,1871.42,1846.57,1864.09
2024-10-07,1863.53,1897.07,1857.21,1888.29
2024-10-08,1881.4,1887.19,1871.13,1883
2024-10-09,1881.49,1892.05,1876.15,1884.13
2024-10-10,1875.94,1881.16,1823.37,1841.58
2024-10-11,1830.64,1836.78,1818.69,1825.41
2024-10-14,1827.52,1831.34,1803.87,1812.56
2024-10-15,1814.2,1820.27,1805.81,1817.66
2024-10-16,1818.45,1838.33,1811.74,1831.24
2024-10-17,1827.84,1836.14,1790.33,1796.62
2024-10-18,1799.79,1818.29,1792.28,1813.55
2024-10-21,1811.65,1820.13,1784.65,1799.98
2024-10-22,1807.18,1819.69,1799.56,1808.04
2024-10-23,1807.87,1818.33,1801.07,1814.39
2024-10-24,1815.73,1843.14,1804.36,1831.22
2024-10-25,1829.15,1843.48,1817.68,1823.47
2024-10-28,1827.65,1852.74,1817.84,1848.38
2024-10-29,1847.47,1856.29,1828.77,1832.34
2024-10-30,1837.03,1857.35,1828.49,1850.1
2024-10-31,1845.13,1861.57,1838.78,1846.98
2024-11-01,1839.72,1847.73,1824.38,1840.14
2024-11-04,1837.57,1861.24,1829.18,1854.45
2024-11-05,1852.16,1857.92,1827.91,1835.53
2024-11-06,1838.55,1845.54,1815.92,1820.5
2024-11-07,1821.78,1840.79,1814.98,1829.78
2024-11-08,1834.54,1892.02,1820.5,1871.06
2024-11-11,1882.18,1889.58,1877.28,1884.56
2024-11-12,1887.07,1907.97,1876.65,1897.82
2024-11-13,1899.58,1923.5,1876.76,1888.25
2024-11-14,1884.58,1893.1,1856.88,1883.44
2024-11-15,1882.28,1896.23,1864.71,1882.34
2024-11-18,1883.79,1894.6,1878.73,1883.74
2024-11-19,1882.73,1901.23,1874.59,1888.88
2024-11-20,1886.73,1926.89,1877.81,1915.5
2024-11-21,1908.84,1939.64,1897.15,1933.09
2024-11-22,1936.71,1945.75,1907.08,1918.38
2024-11-25,1915.21,1946.86,1903.21,1943.02
2024-11-26,1939.62,1956.54,1928.55,1932.93
2024-11-27,1935.16,1950.89,1915.88,1924.51
2024-11-28,1927.63,1947.61,1908.1,1915.52
2024-11-29,1920.72,1926.07,1915.61,1920.84
2024-12-02,1923.7,1930.39,1877.67,1899.92
2024-12-03,1903.28,1914.88,1885.43,1909.8
2024-12-04,1910.09,1919.87,1867.32,1878.07
2024-12-05,1882.94,1890.54,1872.45,1881.49
2024-12-06,1886.99,1897.89,1873.86,1880.23
2024-12-09,1880.05,1901.34,1864.02,1889.54
2024-12-10,1880.28,1900.1,1872.86,1889.33
2024-12-11,1884,1892.83,1851.06,1865.97
2024-12-12,1858.26,1861.53,1831.25,1840.22
2024-12-13,1838.66,1843.14,1810.95,1818.04
2024-12-16,1823.13,1825.11,1806.66,1809.95
2024-12-17,1804.54,1825.92,1791.4,1820.25
2024-12-18,1819.54,1831.08,1816.91,1825.94
2024-12-19,1825.02,1832.13,1797.33,1805.32
2024-12-20,1810.19,1815.23,1805.12,1808.03
2024-12-23,1804.32,1815.04,1790.97,1796.85
2024-12-24,1792.98,1803.04,1773.04,1777.2
2024-12-25,1772.37,1795.34,1770.97,1788.57
2024-12-26,1783.3,1797.8,1776.7,1786.86
2024-12-27,1782.97,1815.39,1773.81,1805.98
2024-12-30,1798.4,1821.93,1796.98,1799.45
2024-12-31,1794.41,1819.71,1780.78,1810.71
2025-01-01,1812.82,1815,1799.76,1810.5
2025-01-02,1805.56,1809.34,1796.92,1803.67
2025-01-03,1807.17,1822.57,1797.48,1815.93
2025-01-06,1810.76,1814.84,1787.3,1795.14
2025-01-07,1791.71,1805.66,1784.88,1797.48
2025-01-08,1794.72,1803.19,1769.66,1781.4
2025-01-09,1784.86,1803.35,1765.28,1775.83
2025-01-10,1784.32,1790.72,1763.52,1769.93
2025-01-13,1769.42,1781.63,1745.07,1759.84
2025-01-14,1760.67,1804.43,1744.15,1793.22
2025-01-15,1793.6,1812.9,1787.57,1802.38
2025-01-16,1804.69,1826.56,1802.93,1815.45
2025-01-17,1816.1,1835.71,1811.12,1831.81
2025-01-20,1823.09,1836.61,1807.94,1829.91
2025-01-21,1835.09,1836.92,1829.2,1831.81
2025-01-22,1829.17,1843.21,1818.88,1826.03
2025-01-23,1827.75,1834.98,1803.2,1820.28
2025-01-24,1816.11,1822.19,1795.5,1805.26
2025-01-27,1798.47,1807.68,1785.61,1790.02
2025-01-28,1791.21,1800.51,1766.06,1773.61
2025-01-29,1775.65,1779.18,1734.89,1743.36
2025-01-30,1737.85,1753.73,1727.53,1745.77
2025-01-31,1746.38,1764.24,1735.64,1747.06
2025-02-03,1747.67,1751.84,1723.62,1725.66
2025-02-04,1733.63,1740.16,1729.58,1736.4
2025-02-05,1735.47,1770.47,1726.27,1754.33
2025-02-06,1756.78,1776.67,1749.05,1770.07
2025-02-07,1777.31,1800.76,1767.57,1789.18
2025-02-10,1787.89,1798,1785.16,1792.94
2025-02-11,1795.87,1804.66,1773.99,1778.9
2025-02-12,1777.08,1796.69,1772.86,1783.44
2025-02-13,1786.2,1814.71,1781.23,1807.41
2025-02-14,1809.28,1824.9,1798.51,1807.86
2025-02-17,1816.53,1828,1805.64,1815.52
2025-02-18,1814.46,1821.07,1776.4,1787.05
2025-02-19,1793.63,1804.09,1763.49,1770.05
2025-02-20,1771.65,1783.62,1755.15,1766.34
2025-02-21,1767.29,1782.02,1747.18,1751.06
2025-02-24,1750.24,1756.66,1730.55,1744.42
2025-02-25,1746.56,1752.41,1716.22,1730.95
2025-02-26,1729.42,1742.93,1705.59,1712.24
2025-02-27,1719.65,1742.65,1713.22,1736.67
2025-02-28,1732.64,1752.35,1726.76,1743.42
2025-03-03,1741.69,1747.06,1737.26,1739.22
2025-03-04,1739.38,1749.36,1722.24,1733.07
2025-03-05,1724.47,1728.61,1715.84,1719.62
2025-03-06,1725.62,1742.42,1717.18,1738.74
2025-03-07,1747.62,1762.86,1743.99,1755.98
2025-03-10,1758.03,1770.46,1737.89,1762.28
2025-03-11,1762.75,1767.08,1752.55,1762.28
2025-03-12,1758.06,1773.54,1749.33,1768.28
2025-03-13,1775.98,1785.88,1767.28,1771.74
2025-03-14,1779.94,1790.3,1771.07,1779.5
2025-03-17,1777.55,1785.66,1751.14,1752.72
2025-03-18,1749.66,1785.55,1745.99,1783.43
2025-03-19,1796.94,1802.07,1784.88,1789.05
2025-03-20,1791.72,1800.74,1772.08,1789.64
2025-03-21,1792.27,1803.28,1778.45,1798.38
2025-03-24,1797.72,1831.26,1787.45,1814.74
2025-03-25,1817.85,1827,1813.93,1822.49
2025-03-26,1819.16,1826.3,1788.32,1792.22
2025-03-27,1790.22,1800.12,1777.81,1782.81
2025-03-28,1788.63,1801.17,1773.33,1781.75
2025-03-31,1783.45,1840.32,1778.72,1836.02
2025-04-01,1838.24,1851.04,1812.57,1821.44
2025-04-02,1817.84,1838.09,1813.11,1821.6
2025-04-03,1822.76,1830,1803.21,1804.62
2025-04-04,1804.59,1811.97,1792.68,1803.58
2025-04-07,1803.59,1815.82,1788.74,1798.74
2025-04-08,1801.48,1808.7,1757.18,1768.73
2025-04-09,1758.44,1778.72,1725.67,1739.74
2025-04-10,1743.12,1775.42,1739.31,1763.13
2025-04-11,1766.75,1785.6,1759.61,1775.81
2025-04-14,1776.04,1788.98,1762.54,1766.98
2025-04-15,1765.46,1770.34,1750.44,1754.22
2025-04-16,1756.72,1762.78,1727.2,1732.56
2025-04-17,1736.93,1760.29,1724.52,1742.71
2025-04-18,1741.77,1748.23,1728.58,1730.62
2025-04-21,1738.16,1757.02,1727.22,1752.64
2025-04-22,1747.34,1752.39,1739.26,1747.72
2025-04-23,1750.39,1763.76,1718.27,1727.24
2025-04-24,1723.35,1730.29,1713.97,1722.65
2025-04-25,1724.65,1733.45,1704.39,1709.4
2025-04-28,1705.27,1712.56,1700.14,1707.49
2025-04-29,1708.88,1725.11,1697.37,1713.5
2025-04-30,1710.38,1717.15,1694.53,1698.88
2025-05-01,1696.77,1720.37,1684.53,1707.61
2025-05-02,1708.98,1725.05,1700.96,1706.23
2025-05-05,1706.26,1717.49,1694.92,1702.17
2025-05-06,1700.12,1713.59,1694.52,1702.82
2025-05-07,1700.76,1711.57,1662.36,1672.69
2025-05-08,1674.42,1687.67,1664.2,1680.43
2025-05-09,1676.08,1697.97,1661.26,1692.54
2025-05-12,1693.19,1707,1689.92,1695.87
2025-05-13,1699.68,1706.01,1677.81,1690.14
2025-05-14,1689.04,1690.96,1675.65,1679.52
2025-05-15,1680.86,1683.82,1658.75,1664.37
2025-05-16,1665.13,1689.57,1650.09,1672.75
2025-05-19,1660.75,1683.05,1656.61,1673.45
2025-05-20,1672.81,1684.06,1626.56,1636.9
2025-05-21,1638.28,1644.82,1621.5,1641.84
2025-05-22,1642.64,1669.98,1636.64,1656.02
2025-05-23,1658.36,1683.74,1651.62,1679.28
2025-05-26,1683.51,1705.13,1675.69,1694.16
2025-05-27,1694.23,1705.24,1680.23,1699.96
2025-05-28,1701.26,1715.23,1695.55,1704.33
2025-05-29,1703.53,1709.12,1690.69,1693.5
2025-05-30,1693.28,1700.69,1684.87,1688.9
2025-06-02,1684.91,1691.68,1673.68,1686.81
2025-06-03,1679.88,1711.97,1673.94,1704.94
2025-06-04,1705.93,1713.49,1699.42,1707.41
2025-06-05,1714.78,1770.34,1707.68,1754.13
2025-06-06,1754.41,1762.14,1741.25,1749.52
2025-06-09,1750.62,1758.26,1746.93,1756.55
2025-06-10,1757.36,1761.78,1726.14,1735.06
2025-06-11,1731.89,1749.23,1718.11,1738.3
2025-06-12,1743.23,1760.31,1737.62,1756
2025-06-13,1760.62,1778.91,1748.48,1775.62
2025-06-16,1778.05,1786.42,1765.46,1784.33
2025-06-17,1785.57,1816.98,1779.73,1808.84
2025-06-18,1817.58,1829.44,1812.89,1825.23
2025-06-19,1829.59,1849.91,1826.51,1846.48
2025-06-20,1852.96,1885.57,1840.98,1879.98
2025-06-23,1880.73,1894.13,1874.99,1880.85
2025-06-24,1878.41,1887.59,1866.15,1882.92
2025-06-25,1884.08,1893.59,1861.49,1868
2025-06-26,1876.77,1881.82,1849.69,1860.43
2025-06-27,1862.45,1888.42,1856.68,1880.24
2025-06-30,1885.45,1906.72,1880.82,1902.76
2025-07-01,1904.22,1948.68,1887.69,1937.42
2025-07-02,1941.47,1953.77,1930.92,1936.21
2025-07-03,1934.47,1970.89,1918.41,1964.54
2025-07-04,1962.39,1971.74,1933.77,1938.51
2025-07-07,1940.34,1975.82,1933.51,1971.48
2025-07-08,1960.51,1974.86,1939.83,1952.04
2025-07-09,1946.24,1970.03,1939.45,1963.42
2025-07-10,1967.6,1973.24,1926.67,1936.11
2025-07-11,1933.92,1960.07,1924.42,1943.46
2025-07-14,1938.09,1952.47,1919.07,1933.33
2025-07-15,1926.6,1930.45,1894.88,1899.97
2025-07-16,1901.42,1948.33,1900.12,1938.06
2025-07-17,1938.95,1952.31,1933.2,1942.21
2025-07-18,1946.21,1964.71,1937.51,1961.68
2025-07-21,1964.67,1977.74,1952.99,1970.39
2025-07-22,1974.93,1985.9,1965.55,1970.75
2025-07-23,1977.09,1987.74,1966.34,1976.46
2025-07-24,1980.2,1993.32,1960.36,1975.72
2025-07-25,1982.16,2001.49,1966.26,1995.96
2025-07-28,1990.05,1999.63,1974.12,1979.04
2025-07-29,1987.09,2008.34,1984.36,1993.35
2025-07-30,1988.69,1993.37,1964.64,1974.39
2025-07-31,1971.56,2001.56,1956.54,1993.33
2025-08-01,1991.99,2005.02,1959.66,1963.85
2025-08-04,1960.19,1998.37,1952.77,1977.2
2025-08-05,1977.76,1986.1,1963.54,1980.8
2025-08-06,1971.63,1999.75,1965.37,1992.66
2025-08-07,1989.59,1998.29,1980.63,1990.56
2025-08-08,1987.37,2016.98,1982.78,1988.98
2025-08-11,1993.69,2017.96,1974.77,2005.4
2025-08-12,2003.74,2007.52,1969.93,1975.18
2025-08-13,1975.68,1991.57,1971.87,1985.3
2025-08-14,1973.2,1985.57,1959.64,1971.74
2025-08-15,1980.56,1994.2,1976.22,1990.12
2025-08-18,1985.67,2001.96,1967.79,1993.19
2025-08-19,1983.29,2012.69,1979.2,2006.55
2025-08-20,2002.83,2005.2,1974.03,1978.44
2025-08-21,1973.36,1988.69,1968.71,1981.47
2025-08-22,1983.48,1992.55,1945.95,1954.08
2025-08-25,1946.04,1974.89,1936.25,1959.04
2025-08-26,1955.16,1969.14,1940.72,1963.01
2025-08-27,1963.62,1968.53,1919.32,1938
2025-08-28,1940.85,1947.89,1884.63,1897.05
2025-08-29,1897.82,1913.47,1890.31,1901.53
2025-09-01,1896.36,1926.99,1889.89,1916.19
2025-09-02,1924.59,1943.86,1922.23,1937.2
2025-09-03,1933.61,1949.15,1903.59,1917.76
2025-09-04,1923.97,1936.57,1900.62,1904.13
2025-09-05,1906.69,1912.84,1903.03,1906.08
2025-09-08,1906.14,1916.53,1901.75,1906.88
2025-09-09,1907.52,1935.53,1897.56,1922.75
