date,open,high,low,close
2024-04-15,146.087,146.779,145.549,146.263
2024-04-16,145.93,147.286,145.449,147.112
2024-04-17,146.923,147.014,145.689,146.077
2024-04-18,146.047,147.595,145.661,147.399
2024-04-19,147.232,148.834,146.81,148.585
2024-04-22,148.276,150.391,148.16,150.278
2024-04-23,150.225,151.119,149.69,150.379
2024-04-24,150.634,152.012,149.687,151.162
2024-04-25,150.962,151.805,150.753,151.286
2024-04-26,150.873,151.298,149.827,150.212
2024-04-29,150.541,151.302,149.386,149.722
2024-04-30,149.827,150.114,147.675,148.007
2024-05-01,147.755,148.026,146.284,147.09
2024-05-02,147.177,148.057,147.007,147.377
2024-05-03,147.244,147.837,146.975,147.438
2024-05-06,147.449,148.371,147,147.962
2024-05-07,147.572,148.167,146.382,147.095
2024-05-08,147.076,147.189,146.831,147.058
2024-05-09,147.169,148.597,146.782,148.24
2024-05-10,148.445,148.66,147.794,148.239
2024-05-13,148.368,148.653,147.217,147.371
2024-05-14,147.255,148.671,146.323,147.927
2024-05-15,148.229,150.592,147.793,149.858
2024-05-16,149.826,150.37,149.443,149.929
2024-05-17,149.65,149.87,147.879,148.338
2024-05-20,147.931,148.568,145.467,145.957
2024-05-21,146.081,146.98,145.463,146.599
2024-05-22,146.401,146.996,145.995,146.558
2024-05-23,147.035,147.894,146.778,147.684
2024-05-24,147.78,148.894,147.423,148.655
2024-05-27,148.574,149.762,148.237,148.852
2024-05-28,148.703,149.116,147.759,148.483
2024-05-29,148.383,148.775,147.005,147.616
2024-05-30,147.546,149.191,147.393,149.017
2024-05-31,149.322,149.539,147.837,148.218
2024-06-03,148.138,148.435,146.921,147.272
2024-06-04,147.279,147.983,145.795,146.048
2024-06-05,145.993,146.909,145.761,146.034
2024-06-06,146.023,146.244,145.756,145.943
2024-06-07,146.303,147.256,145.844,146.517
2024-06-10,146.493,148.553,146.006,147.665
2024-06-11,147.519,147.932,146.501,146.951
2024-06-12,147.356,147.651,147.088,147.512
2024-06-13,147.672,147.929,147.407,147.785
2024-06-14,147.737,148.147,146.498,146.907
2024-06-17,147.184,148.049,147.022,147.791
2024-06-18,147.575,148.929,147.227,148.392
2024-06-19,148.433,148.802,147.426,147.718
2024-06-20,147.479,147.779,146.453,147.074
2024-06-21,147.113,148.761,146.536,147.947
2024-06-24,148.292,148.551,147.533,147.694
2024-06-25,147.742,148.144,147.578,148.062
2024-06-26,148.209,149.533,147.457,148.402
2024-06-27,148.332,148.575,147.531,147.981
2024-06-28,148.055,149.755,147.73,149.274
2024-07-01,149.04,149.723,148.645,149.074
2024-07-02,148.914,150.356,148.623,149.855
2024-07-03,150.056,150.334,149.242,149.474
2024-07-04,149.728,150.152,148.144,148.413
2024-07-05,148.693,148.801,148.141,148.616
2024-07-08,148.697,149.039,148.178,148.641
2024-07-09,148.519,149.713,148.091,149.036
2024-07-10,149.022,149.797,148.68,149.363
2024-07-11,149.769,151.478,149.087,151.283
2024-07-12,151.793,153.699,151.668,153.275
2024-07-15,153.627,153.891,152.345,152.519
2024-07-16,152.797,153.491,151.745,152.428
2024-07-17,152.508,153.191,150.821,151.605
2024-07-18,151.565,152.982,151.376,152.629
2024-07-19,152.875,153.268,152.342,152.743
2024-07-22,152.845,153.107,152.503,152.739
2024-07-23,152.882,153.342,152.194,152.747
2024-07-24,152.84,153.387,152.24,152.417
2024-07-25,152.404,152.732,151.454,151.864
2024-07-26,151.545,151.953,150.617,150.905
2024-07-29,150.928,152.185,150.147,151.743
2024-07-30,151.991,152.658,151.428,152.325
2024-07-31,152.419,153.33,151.977,152.796
2024-08-01,152.753,153.196,151.254,151.619
2024-08-02,151.11,151.554,149.778,150.145
2024-08-05,150.312,150.488,149.017,149.239
2024-08-06,149.649,149.717,148.646,149.624
2024-08-07,149.805,150.43,149.391,150.117
2024-08-08,149.912,150.739,149.601,150.215
2024-08-09,150.567,151.335,149.976,150.911
2024-08-12,150.586,151.156,149.027,149.376
2024-08-13,149.773,150.296,148.457,149.177
2024-08-14,149.143,149.412,148.832,149.113
2024-08-15,149,150.424,148.429,149.787
2024-08-16,149.564,149.78,148.655,149.421
2024-08-19,149.625,149.984,149.457,149.586
2024-08-20,149.72,150.997,149.305,150.347
2024-08-21,150.245,151.456,149.957,150.809
2024-08-22,150.65,150.849,148.843,149.126
2024-08-23,149.022,150.648,148.596,150.425
2024-08-26,150.446,151.768,149.816,151.38
2024-08-27,151.394,152.602,150.738,152.133
2024-08-28,152.432,153.427,152.269,152.847
2024-08-29,153.023,154.196,152.75,153.616
2024-08-30,153.508,153.979,152.203,152.598
2024-09-02,152.871,154.118,152.554,153.24
2024-09-03,153.34,153.727,152.023,152.317
2024-09-04,152.752,153.6,152.425,153.265
2024-09-05,153.428,154.216,153.096,153.971
2024-09-06,153.909,154.506,153.587,154.065
2024-09-09,154.078,155.578,153.284,155.34
2024-09-10,155.074,156.331,154.688,156.029
2024-09-11,156.109,156.975,154.96,155.268
2024-09-12,155.218,156.149,153.961,154.125
2024-09-13,154.153,154.845,152.581,153.242
2024-09-16,153.085,153.27,152.782,152.926
2024-09-17,152.609,152.911,152.075,152.348
2024-09-18,152.442,152.633,151.493,151.692
2024-09-19,151.631,152.8,151.121,152.625
2024-09-20,152.389,152.914,151.297,151.781
2024-09-23,152.125,152.388,151.291,151.499
2024-09-24,151.462,153.255,151.196,152.389
2024-09-25,152.642,153.175,151.82,152.6
2024-09-26,152.534,153.086,152.189,152.756
2024-09-27,152.794,154.217,152.497,153.52
2024-09-30,153.324,153.536,152.003,152.881
2024-10-01,152.76,153.875,152.251,153.528
2024-10-02,153.34,153.734,153.031,153.179
2024-10-03,153.011,154.261,152.443,153.709
2024-10-04,153.799,154.784,153.4,154.062
2024-10-07,154.3,154.835,153.901,154.278
2024-10-08,154.502,155.122,152.636,153.722
2024-10-09,153.505,154.351,152.944,153.343
2024-10-10,153.449,153.861,152.743,153.289
2024-10-11,153.003,153.631,151.5,152.197
2024-10-14,151.989,152.481,150.003,150.717
2024-10-15,150.688,151.125,149.984,150.611
2024-10-16,150.834,152.932,150.347,152.469
2024-10-17,152.619,153.235,152.228,152.734
2024-10-18,153.023,153.305,152.113,152.86
2024-10-21,153.026,153.488,151.224,151.805
2024-10-22,151.891,152.503,151.203,152.139
2024-10-23,151.961,152.604,151.322,152.072
2024-10-24,151.938,152.435,150.965,151.234
2024-10-25,151.048,152.423,150.636,151.773
2024-10-28,151.908,152.402,151.627,151.838
2024-10-29,151.695,152.082,150.925,151.292
2024-10-30,151.318,153.596,150.833,153.138
2024-10-31,153.161,154.508,152.74,153.663
2024-11-01,153.584,154.344,153.379,153.655
2024-11-04,153.229,153.54,152.665,153.071
2024-11-05,152.971,153.276,151.749,152.069
2024-11-06,151.714,152.071,149.35,150.471
2024-11-07,150.813,151.137,150.122,150.275
2024-11-08,150.105,150.477,149.932,150.331
2024-11-11,150.481,152.044,149.419,151.704
2024-11-12,151.735,152.798,151.108,152.342
2024-11-13,152.478,152.736,150.689,151.071
2024-11-14,151.533,152.853,151.187,152.53
2024-11-15,152.29,153.182,151.232,151.389
2024-11-18,151.339,152.011,150.096,150.936
2024-11-19,151.302,151.943,150.441,150.703
2024-11-20,150.596,151.061,149.984,150.768
2024-11-21,151.127,151.933,150.739,150.962
2024-11-22,151.078,151.306,148.399,148.913
2024-11-25,149.085,149.241,148.007,148.373
2024-11-26,148.365,148.966,148.075,148.808
2024-11-27,148.767,150.103,147.96,149.596
2024-11-28,149.545,150.115,149.198,149.495
2024-11-29,149.117,149.383,148.076,148.52
2024-12-02,148.431,148.675,147.391,148.013
2024-12-03,147.912,148.392,147.207,147.646
2024-12-04,147.666,148.725,147.047,148.107
2024-12-05,147.966,148.428,146.781,147.501
2024-12-06,147.617,147.875,147.032,147.55
2024-12-09,147.566,147.846,145.652,145.798
2024-12-10,145.828,146.171,145.365,145.852
2024-12-11,145.576,146.828,145.052,146.485
2024-12-12,146.428,147.159,145.802,146.557
2024-12-13,146.571,146.746,146.327,146.594
2024-12-16,146.745,147.318,145.643,146.144
2024-12-17,146.245,146.524,145.003,145.434
2024-12-18,145.332,146.213,144.892,145.756
2024-12-19,145.746,146.126,145.053,145.786
2024-12-20,145.634,146.757,145.159,145.855
2024-12-23,145.921,146.505,144.561,145.673
2024-12-24,145.428,145.932,145.22,145.569
2024-12-25,145.487,146.579,145.249,145.941
2024-12-26,146.175,146.955,145.464,145.929
2024-12-27,145.806,148.231,145.401,148.014
2024-12-30,147.981,148.471,147.819,148.084
2024-12-31,148.041,148.897,146.967,147.152
2025-01-01,146.934,147.623,146.436,147.187
2025-01-02,147.38,148.217,146.751,147.694
2025-01-03,147.333,147.45,146.125,146.482
2025-01-06,146.328,148.291,145.893,147.79
2025-01-07,147.617,148.62,146.939,147.934
2025-01-08,148.182,148.744,147.31,147.448
2025-01-09,147.049,148.113,146.748,147.985
2025-01-10,148.176,149.044,147.692,148.723
2025-01-13,148.611,149.298,148.338,148.618
2025-01-14,148.316,148.707,146.782,147.256
2025-01-15,147.174,147.466,146.632,146.952
2025-01-16,147.207,147.661,145.94,146.202
2025-01-17,146.254,146.657,144.913,145.128
2025-01-20,145.089,146.983,144.517,146.692
2025-01-21,146.537,147.739,146.152,146.965
2025-01-22,147.343,147.905,147.154,147.593
2025-01-23,147.78,150.227,147.251,149.583
2025-01-24,149.627,149.975,148.2,148.629
2025-01-27,148.398,148.655,147.536,147.858
2025-01-28,147.976,148.224,147.521,147.803
2025-01-29,147.426,147.663,145.825,146.322
2025-01-30,146.24,146.581,145.277,145.731
2025-01-31,145.687,146.086,144.065,144.647
2025-02-03,144.396,144.746,144.147,144.441
2025-02-04,143.998,144.152,143.224,143.816
2025-02-05,143.887,144.015,143.088,143.253
2025-02-06,143.146,144.072,142.245,142.901
2025-02-07,142.835,143.332,142.304,142.769
2025-02-10,142.972,143.91,142.828,143.568
2025-02-11,143.704,144.616,143.453,143.847
2025-02-12,144.024,144.468,143.596,144.095
2025-02-13,144.244,144.435,143.842,144.083
2025-02-14,144.016,144.589,143.556,144.397
2025-02-17,144.758,145.428,144.526,144.85
2025-02-18,144.663,145.393,144.32,144.921
2025-02-19,145.171,145.901,144.705,145.44
2025-02-20,145.602,145.872,144.425,144.775
2025-02-21,144.843,145.321,143.664,144.068
2025-02-24,144.353,145.03,141.663,142.207
2025-02-25,142.307,142.879,141.507,142.169
2025-02-26,142.006,142.322,141.672,141.881
2025-02-27,141.674,142.119,141.149,141.855
2025-02-28,141.935,142.225,140.244,140.552
2025-03-03,140.202,141.251,139.512,140.437
2025-03-04,140.519,142.353,140.339,142.116
2025-03-05,142.324,142.871,141.394,141.805
2025-03-06,141.812,142.701,141.423,141.886
2025-03-07,142.092,142.787,140.471,140.787
2025-03-10,140.526,141.045,139.45,139.853
2025-03-11,139.815,140.446,138.654,139.368
2025-03-12,139.552,140.458,138.982,139.419
2025-03-13,139.165,140.204,139.09,139.837
2025-03-14,139.603,141.878,139.231,141.249
2025-03-17,140.789,141.102,140.578,140.746
2025-03-18,140.399,140.594,139.976,140.3
2025-03-19,140.115,142.747,139.46,142.342
2025-03-20,142.378,143.237,141.813,142.825
2025-03-21,142.665,143.58,141.631,141.984
2025-03-24,142.226,142.572,141.787,142.444
2025-03-25,142.321,143.041,142.144,142.883
2025-03-26,142.701,143.591,142.223,142.651
2025-03-27,142.455,144.274,141.912,143.458
2025-03-28,143.667,145.024,142.825,144.578
2025-03-31,144.649,145.781,144.305,145.341
2025-04-01,145.307,145.669,144.179,144.499
2025-04-02,144.472,145.901,144.307,145.193
2025-04-03,145.49,145.752,144.966,145.475
2025-04-04,145.466,147.206,145.19,146.816
2025-04-07,146.642,146.802,146.082,146.317
2025-04-08,146.064,147.501,145.654,147.275
2025-04-09,147.364,147.923,146.685,146.966
2025-04-10,147.201,147.621,146.45,146.835
2025-04-11,147.089,147.513,146.158,146.42
2025-04-14,146.252,146.849,145.359,145.567
2025-04-15,145.036,145.599,144.278,145.39
2025-04-16,144.964,145.391,143.538,143.96
2025-04-17,143.59,143.859,143.408,143.635
2025-04-18,143.292,144.335,142.829,144.083
2025-04-21,144.315,144.74,142.614,142.938
2025-04-22,143.236,143.322,143.072,143.185
2025-04-23,143.641,143.883,142.697,143.316
2025-04-24,143.375,144.766,143.04,144.623
2025-04-25,144.656,146.548,144.251,146.328
2025-04-28,146.836,147.739,146.617,147.092
2025-04-29,147.008,147.513,146.582,146.758
2025-04-30,146.806,148.636,146.448,148.557
2025-05-01,148.226,148.992,148.024,148.84
2025-05-02,149.132,149.593,147.93,148.305
2025-05-05,148.139,149.478,147.926,149.158
2025-05-06,149.361,149.613,147.162,147.424
2025-05-07,147.584,147.996,145.496,146.149
2025-05-08,145.919,146.035,144.99,145.621
2025-05-09,146.036,146.214,145.388,145.584
2025-05-12,145.173,146.003,144.918,145.29
2025-05-13,145.451,145.785,144.569,145.07
2025-05-14,145.088,146.655,144.587,146.105
2025-05-15,145.979,146.934,145.385,146.487
2025-05-16,146.413,146.939,145.624,146.268
2025-05-19,146.313,146.72,145.057,145.356
2025-05-20,145.204,146.291,144.776,145.457
2025-05-21,145.415,145.619,142.342,143.578
2025-05-22,143.704,144.281,143.395,143.652
2025-05-23,143.917,144.229,143.684,144.067
2025-05-26,144.146,144.678,143.52,144.157
2025-05-27,144.172,144.621,143.999,144.472
2025-05-28,144.483,144.962,144.018,144.718
2025-05-29,144.414,144.808,143.938,144.234
2025-05-30,143.653,145.557,143.347,145.301
2025-06-02,145.639,146.031,145.023,145.115
2025-06-03,145.287,145.568,145.148,145.374
2025-06-04,145.568,145.743,144.839,145.159
2025-06-05,145.361,146.454,144.72,145.887
2025-06-06,145.989,146.302,145.715,145.91
2025-06-09,146.153,146.481,145.77,146.081
2025-06-10,145.994,147.262,145.859,147
2025-06-11,146.631,147.097,145.997,146.434
2025-06-12,146.406,147.02,146.202,146.857
2025-06-13,146.909,147.039,146.31,146.603
2025-06-16,146.691,147.121,145.808,146.349
2025-06-17,146.04,147.02,145.62,146.385
2025-06-18,146.195,148.302,145.413,146.939
2025-06-19,147.428,148.499,147.317,148.057
2025-06-20,147.581,147.999,145.844,146.3
2025-06-23,146.124,146.326,145.543,145.987
2025-06-24,146.032,146.124,144.721,145.409
2025-06-25,145.128,146.382,144.762,145.754
2025-06-26,145.856,147.243,145.334,146.616
2025-06-27,146.956,148.212,146.471,147.447
2025-06-30,147.617,149.269,146.975,148.846
2025-07-01,148.967,149.455,148.336,149.082
2025-07-02,149.204,149.864,148.65,149.628
2025-07-03,149.375,150.081,149.132,149.636
2025-07-04,149.559,149.957,149.227,149.818
2025-07-07,149.713,150.261,149.469,150.014
2025-07-08,150,151.251,149.46,150.819
2025-07-09,150.436,150.614,149.444,149.633
2025-07-10,149.384,150.003,149.09,149.697
2025-07-11,149.684,150.81,148.884,150.328
2025-07-14,150.229,150.433,149.817,150.318
2025-07-15,150.265,151.2,149.767,150.898
2025-07-16,151.131,151.416,150.927,151.223
2025-07-17,151.231,151.86,151.057,151.268
2025-07-18,151.329,152.216,151.105,151.759
2025-07-21,151.801,152.489,151.227,152.296
2025-07-22,152.056,152.327,150.178,150.652
2025-07-23,150.926,152.651,150.581,152.294
2025-07-24,152.074,152.898,151.533,152.588
2025-07-25,152.263,152.568,150.997,151.814
2025-07-28,151.678,152.235,150.99,151.512
2025-07-29,151.353,151.52,150.479,150.736
2025-07-30,150.844,151.739,150.504,151.297
2025-07-31,151.412,151.565,149.586,149.994
2025-08-01,149.932,150.103,149.053,149.454
2025-08-04,149.49,150.095,149.352,149.842
2025-08-05,149.887,151.017,149.583,150.722
2025-08-06,150.881,151.416,150.188,151.055
2025-08-07,150.675,153.641,150.266,152.867
2025-08-08,152.859,153.363,152.134,153.252
2025-08-11,152.899,153.286,152.662,152.995
2025-08-12,152.97,153.824,152.555,153.042
2025-08-13,153.32,154.925,152.95,154.384
2025-08-14,154.595,154.837,153.549,153.804
2025-08-15,153.854,154.166,152.242,153.079
2025-08-18,153.048,153.617,152.258,152.614
2025-08-19,152.949,153.676,152.195,153.035
2025-08-20,152.857,153.186,151.852,152.1
2025-08-21,152.381,152.644,151.897,152.292
2025-08-22,151.914,152.499,150.834,151.483
2025-08-25,151.604,151.908,151.378,151.738
2025-08-26,152.19,152.593,149.995,150.336
2025-08-27,150.629,152.499,150.193,151.898
2025-08-28,152.049,153.536,151.272,153.046
2025-08-29,153.232,153.564,152.497,152.69
2025-09-01,152.486,154.264,151.83,153.594
2025-09-02,153.293,154.355,152.637,153.593
2025-09-03,153.42,153.525,152.691,152.828
2025-09-04,152.661,154.334,152.263,153.865
2025-09-05,153.986,154.363,153.582,153.903
2025-09-08,153.838,154.716,153.639,154.419
2025-09-09,154.6,155.245,153.581,154.235
2025-09-10,153.854,155.571,153.297,155.188
2025-09-11,154.976,155.225,153.751,154.488
2025-09-12,154.044,154.5,152.78,153.112
2025-09-15,152.689,153.63,152.465,153.3
2025-09-16,152.933,153.482,152.522,152.66
2025-09-17,152.593,152.847,150.549,150.977
2025-09-18,151.033,151.341,150.72,150.828
2025-09-19,150.862,151.765,150.577,151.124
2025-09-22,150.991,151.856,150.815,151.317
2025-09-23,151.324,152.662,150.557,152.227
2025-09-24,152.25,153.678,151.594,153.005
2025-09-25,153.046,153.608,152.286,152.51
2025-09-26,152.524,153.308,151.703,152.309
2025-09-29,152.589,153.702,152.063,152.99
2025-09-30,153.177,153.547,152.237,152.989
2025-10-01,152.773,153.643,150.722,150.871
2025-10-02,150.848,153.114,150.171,152.658
2025-10-03,152.818,154.525,152.291,154.082
2025-10-06,153.872,154.125,152.949,153.157
2025-10-07,153.3,153.789,153.078,153.41
2025-10-08,153.357,153.865,152.875,153.647
2025-10-09,153.64,154.279,153.332,153.898
2025-10-10,153.423,153.529,152.212,152.449
2025-10-13,152.416,152.65,151.013,151.35
2025-10-14,151.255,152.507,150.44,151.571
2025-10-15,151.75,152.798,151.221,152.49
2025-10-16,152.365,152.86,150.072,150.207
2025-10-17,149.765,150.599,148.929,149.808
2025-10-20,149.474,150.624,148.559,150.308
2025-10-21,150.183,151.722,149.212,150.851
2025-10-22,150.887,151.581,150.499,151.25
2025-10-23,151.372,151.805,150.918,151.421
2025-10-24,150.786,151.75,150.213,151.03
2025-10-27,151.192,153.942,150.95,153.275
2025-10-28,153.081,153.178,152.493,152.644
2025-10-29,152.93,153.409,151.973,152.493
2025-10-30,152.666,153.435,152.472,152.943
2025-10-31,152.764,152.867,152.093,152.348
2025-11-03,152.427,154.028,152.08,153.582
2025-11-04,153.996,154.636,152.557,152.759
2025-11-05,152.68,152.839,152.401,152.665
2025-11-06,152.373,153.109,152.209,152.659
2025-11-07,152.561,152.649,151.707,152.53
2025-11-10,152.915,153.613,152.243,153.288
2025-11-11,153.132,154.316,152.725,153.959
2025-11-12,153.803,154.531,153.505,154.086
2025-11-13,154.008,154.858,152.075,152.562
2025-11-14,152.23,153.275,152.066,152.736
2025-11-17,152.646,152.91,150.457,150.767
2025-11-18,150.662,151.234,150.264,150.488
2025-11-19,150.079,150.553,147.101,147.618
2025-11-20,147.833,148.916,147.615,148.58
2025-11-21,148.874,148.988,148.037,148.553
2025-11-24,148.51,148.875,147.588,148.378
2025-11-25,148.513,149.236,148.181,148.518
2025-11-26,148.927,151.416,147.612,150.681
2025-11-27,150.924,151.579,149.002,149.339
2025-11-28,149.257,149.823,148.919,149.665
2025-12-01,149.763,150.321,149.521,150.074
2025-12-02,150.165,151.286,149.569,150.494
2025-12-03,150.545,151.112,147.923,148.772
2025-12-04,148.887,150.25,147.999,149.827
2025-12-05,149.869,151.954,149.25,151.351
2025-12-08,151.242,153.017,150.388,152.315
2025-12-09,152.502,154.436,151.85,154.235
2025-12-10,154.045,154.343,153.187,153.46
2025-12-11,153.66,154.276,153.317,153.465
2025-12-12,153.635,153.828,153.033,153.548
2025-12-15,153.713,153.982,153.111,153.313
2025-12-16,153.408,153.794,152.838,153.09
2025-12-17,152.9,154.417,152.165,153.983
2025-12-18,154.023,154.687,153.576,154.548
2025-12-19,154.416,155.191,154.362,155.012
2025-12-22,154.964,155.405,152.356,152.907
2025-12-23,152.722,152.804,152.293,152.742
2025-12-24,152.618,152.914,151.658,152.183
2025-12-25,151.977,152.531,151.306,151.655
2025-12-26,151.612,151.985,150.882,151.591
2025-12-29,151.86,153.047,151.414,152.411
2025-12-30,152.537,153.2,152.275,152.481
2025-12-31,152.612,152.791,150.999,151.33
2026-01-01,151.282,152.044,149.241,149.788
2026-01-02,149.974,151.159,149.323,150.677
2026-01-05,150.558,150.855,150.25,150.61
2026-01-06,150.621,150.985,149.216,149.382
2026-01-07,149.169,150.591,148.921,149.967
2026-01-08,150.145,150.799,150.052,150.63
2026-01-09,150.57,152.572,150.06,152.223
2026-01-12,152.174,152.618,151.005,151.759
